pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist,is_borderline_massive,size_class,temp_zone,P_HABITABLE,P_ESI,P_TYPE,P_HABZONE_OPT,P_HABZONE_CON,hwc_habitable_label
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,1.5,2.86,1050.0,5307.0,0.86,0.87,681.086,False,Super-Earth,Too Hot,0.0,0.28369131,Terran,0.0,0.0,Not habitable
HD 185283 b,HD 185283,Radial Velocity,2023,4060.0,13.6,413.1769291,93.97,4848.0,0.743303,0.8,31.395,False,Giant,Too Cold,0.0,0.079660512,Jovian,0.0,0.0,Not habitable
Kepler-1920 b,Kepler-1920,Transit,2021,30.2541008,2.95415848,9.03,660.0,6277.0,1.161,1.239,885.913,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25167673,Neptunian,0.0,0.0,Not habitable
HD 65216 b,HD 65216,Radial Velocity,2003,577.6,13.6,411.58985,222.56,5612.0,0.88,0.874,35.1205,False,Giant,Temperate,0.0,0.32907532,Jovian,1.0,1.0,Not habitable
Kepler-954 b,Kepler-954,Transit,2016,16.78176602,2.32,5.99,545.0,4990.0,0.76,0.82,215.814,False,Sub-Neptune/Neptune,Too Hot,0.0,0.30349949,Superterran,0.0,0.0,Not habitable
EPIC 206042996 c,EPIC 206042996,Transit,2021,0.354884,1.2,1.87,,4114.0,0.5,0.565,451.769,False,Earth-sized,,0.0,0.29086618,Terran,0.0,0.0,Not habitable
HATS-38 b,HATS-38,Transit,2020,4.375021,6.882326,23.51942,1294.0,5732.0,1.105,0.89,343.525,False,Giant,Too Hot,0.0,0.12013012,Neptunian,0.0,0.0,Not habitable
Kepler-1388 c,Kepler-1388,Transit,2016,5.53608151,2.26,5.73,566.0,4098.0,0.61,0.63,453.795,False,Sub-Neptune/Neptune,Too Hot,0.0,0.28565775,Superterran,0.0,0.0,Not habitable
TIC 178172313 b,TIC 178172313,Transit,2026,4.3731816136,2.80405322,8.27,,5405.59,0.84345,0.91,178.137,False,Sub-Neptune/Neptune,,,,,,,
Gliese 12 b,Gliese 12,Transit,2024,12.761418,0.93,0.95,314.6,3328.0,0.265,0.255,12.21,False,Earth-sized,Temperate,,,,,,
Kepler-266 c,Kepler-266,Transit,2014,107.723601,3.89,14.4,421.0,5885.0,1.028,0.947,1370.79,False,Sub-Neptune/Neptune,Too Hot,0.0,0.37233947,Neptunian,0.0,0.0,Not habitable
NGTS-30 b,NGTS-30,Transit,2024,98.29838,10.40193409,305.11527072,500.0,5455.0,0.913,0.94,238.377,False,Giant,Too Hot,,,,,,
Kepler-1388 e,Kepler-1388,Transit,2016,37.6327084,2.46,6.62,299.0,4098.0,0.61,0.63,453.795,False,Sub-Neptune/Neptune,Temperate,0.0,0.59565828,Superterran,0.0,0.0,Not habitable
Kepler-1311 b,Kepler-1311,Transit,2016,11.1726994,1.24,2.07,1019.0,5748.0,1.4,1.05,866.331,False,Earth-sized,Too Hot,0.0,0.29346979,Terran,0.0,0.0,Not habitable
Kepler-1991 c,Kepler-1991,Transit,2023,22.79020351,2.57,7.13,634.0,5478.0,1.053,0.914,855.82,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26498108,Neptunian,0.0,0.0,Not habitable
Kepler-126 d,Kepler-126,Transit,2014,100.283134,2.5,54.59018723,475.0,6239.0,1.358,1.108,237.401,False,Sub-Neptune/Neptune,Too Hot,0.0,0.31572306,Superterran,0.0,0.0,Not habitable
TOI-4029 b,TOI-4029,Transit,2026,5.88498234631,6.73756618,36.6,1142.0,5662.53,1.17834,1.018,274.436,False,Giant,Too Hot,,,,,,
Kepler-2001 b,Kepler-2001,Transit,2023,1.090011003,1.04,1.12,1402.0,5081.0,0.77,0.864,776.55,False,Earth-sized,Too Hot,0.0,0.29468383,Terran,0.0,0.0,Not habitable
Kepler-1247 b,Kepler-1247,Transit,2016,13.71220213,2.33,6.04,676.0,5303.0,0.82,0.86,1045.92,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27216382,Superterran,0.0,0.0,Not habitable
Kepler-68 e,Kepler-68,Radial Velocity,2023,3455.0,11.2,86.4493267,147.35,5847.0,1.2564,1.057,144.166,False,Giant,Too Cold,0.0,0.15833437,Jovian,0.0,0.0,Not habitable
Kepler-1406 b,Kepler-1406,Transit,2016,11.62905828,1.1,1.37,854.0,5892.0,1.12,1.05,572.403,False,Earth-sized,Too Hot,0.0,0.3021049,Terran,0.0,0.0,Not habitable
Kepler-1682 b,Kepler-1682,Transit,2020,14.8334,2.88940836,8.7,694.0,5619.12,0.842301,0.99,1159.85,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23897368,Neptunian,0.0,0.0,Not habitable
Kepler-174 d,Kepler-174,Transit,2014,247.35373,2.19,5.43,212.0,4880.0,0.622,0.602,384.757,False,Sub-Neptune/Neptune,Temperate,2.0,0.67845615,Superterran,1.0,1.0,Optimistic sample
Kepler-326 b,Kepler-326,Transit,2014,2.248329,1.52,44.6,1127.0,5105.0,0.801,0.91,487.675,False,Super-Earth,Too Hot,0.0,0.28002867,Terran,0.0,0.0,Not habitable
GJ 3998 d,GJ 3998,Radial Velocity,2025,41.78,2.34,6.07,292.23,3726.0,0.5,0.52,18.1459,False,Sub-Neptune/Neptune,Temperate,,,,,,
HD 205158 b,HD 205158,Radial Velocity,2022,25.33798,13.9,124.58873554,963.25,6133.55,1.87741,1.16,86.6159,False,Giant,Too Hot,0.0,0.071999549,Jovian,0.0,0.0,Not habitable
HD 219134 h,HD 219134,Radial Velocity,2015,2247.0,12.7,108.0622,117.88,4913.0,0.77,0.794,6.53127,False,Giant,Too Cold,0.0,0.10309791,Jovian,0.0,0.0,Not habitable
K2-183 c,K2-183,Transit,2018,10.787992,2.3,5.9,787.0,5482.0,0.87,0.942219,329.041,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25528815,Superterran,0.0,0.0,Not habitable
NGTS-21 b,NGTS-21,Transit,2022,1.5433897,14.90794433,750.07504052,1357.0,4660.0,0.86,0.72,592.891,False,Giant,Too Hot,0.0,0.062801245,Jovian,0.0,0.0,Not habitable
Kepler-1519 b,Kepler-1519,Transit,2016,240.7989397,7.06,39.6,342.0,5644.0,0.91,0.94,1441.63,False,Giant,Too Hot,0.0,0.33427996,Neptunian,0.0,0.0,Not habitable
TCP J05074264+2447555 b,TCP J05074264+2447555,Microlensing,2018,,4.72,20.0,344.63,5805.0,1.42487,0.586,505.0,False,Sub-Neptune/Neptune,Too Hot,0.0,0.459121,Neptunian,0.0,0.0,Not habitable
TOI-2459 b,TOI-2459,Transit,2023,19.104718,2.9531,9.03,445.01,4195.0,0.6751,0.66,36.6113,False,Sub-Neptune/Neptune,Too Hot,0.0,0.34050308,Neptunian,0.0,0.0,Not habitable
Kepler-784 b,Kepler-784,Transit,2016,31.5922646,1.58,3.12,688.0,5674.0,1.32,1.0,1303.72,False,Super-Earth,Too Hot,0.0,0.28262426,Terran,0.0,0.0,Not habitable
TOI-2641 b,TOI-2641,Transit,2023,4.880974,18.10250383,122.6817651,1387.0,6100.0,1.336,1.16,344.045,False,Giant,Too Hot,0.0,0.052644392,Jovian,0.0,0.0,Not habitable
Kepler-255 c,Kepler-255,Transit,2014,9.946047,2.99,9.22,807.0,5573.0,0.933,0.867,1052.53,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22590183,Neptunian,0.0,0.0,Not habitable
HD 51608 c,HD 51608,Radial Velocity,2019,95.9446,3.87,14.31,400.69,5358.0,0.916136,0.8,35.0553,False,Sub-Neptune/Neptune,Too Hot,0.0,0.4065742,Neptunian,0.0,0.0,Not habitable
TIC 434398831 c,TIC 434398831,Transit,2025,6.210291,5.63,27.0,1050.0,5638.0,0.909,0.992,217.011,False,Sub-Neptune/Neptune,Too Hot,,,,,,
TOI-3082 b,TOI-3082,Transit,2023,1.926907,3.6621,13.0,1032.78,4263.0,0.6847,0.664,113.048,False,Sub-Neptune/Neptune,Too Hot,0.0,0.19190592,Neptunian,0.0,0.0,Not habitable
Kepler-1037 b,Kepler-1037,Transit,2016,1.063788673,1.28,2.18,1650.0,5105.0,0.78,0.82,446.914,False,Super-Earth,Too Hot,0.0,0.28912314,Terran,0.0,0.0,Not habitable
TOI-2141 d,TOI-2141,Radial Velocity,2025,60.45,3.97,14.9,491.4,5635.0,0.95,0.896,77.682,False,Sub-Neptune/Neptune,Too Hot,,,,,,
HD 88133 b,HD 88133,Radial Velocity,2004,3.414884,13.8,324.1866,1762.08,5392.0,2.2,1.26,73.6123,False,Giant,Too Hot,0.0,0.065902976,Jovian,0.0,0.0,Not habitable
TOI-1448 b,TOI-1448,Transit,2024,8.112245,2.749,19.5,426.0,3412.0,0.38,0.372,73.3345,False,Sub-Neptune/Neptune,Too Hot,,,,,,
TIC 294329732 b,TIC 294329732,Transit,2026,9.7565876181,2.07692266,4.97,,5201.93,0.920172,0.89,189.333,False,Sub-Neptune/Neptune,,,,,,,
WISPIT 2 c,WISPIT 2,Imaging,2026,,17.93436912,3178.28407,2050.0,4530.0,1.3,1.08,134.907,False,Giant,Too Hot,,,,,,
K2-272 b,K2-272,Transit,2018,14.4536756,3.13,9.96,747.0,5397.0,0.83,0.86,423.065,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22932237,Neptunian,0.0,0.0,Not habitable
TOI-3474 b,TOI-3474,Transit,2025,3.8795105,14.67255574,193.87532827,1451.0,6020.0,1.256,1.121,420.123,False,Giant,Too Hot,,,,,,
Kepler-825 c,Kepler-825,Transit,2016,8.1818246,1.84,4.04,981.0,5976.0,1.08,1.03,807.85,False,Super-Earth,Too Hot,0.0,0.26851032,Superterran,0.0,0.0,Not habitable
Kepler-382 b,Kepler-382,Transit,2014,5.262155,1.32,2.3,1166.0,5600.0,0.945,1.002,935.446,False,Super-Earth,Too Hot,0.0,0.28921987,Terran,0.0,0.0,Not habitable
Kepler-266 b,Kepler-266,Transit,2014,6.61833,2.48,6.71,1066.0,5885.0,1.028,0.947,1370.79,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23794824,Superterran,0.0,0.0,Not habitable
Kepler-1962 b,Kepler-1962,Transit,2021,7.991459846,1.21463929,1.95,901.0,5700.0,1.006,1.003,866.826,False,Earth-sized,Too Hot,0.0,0.30090589,Terran,0.0,0.0,Not habitable
TOI-1266 d,TOI-1266,Transit Timing Variations,2025,32.509,1.74,3.68,288.0,3563.0,0.4232,0.437,36.0118,False,Super-Earth,Temperate,,,,,,
Kepler-691 b,Kepler-691,Transit,2016,8.114379,2.09,5.02,460.0,3715.0,0.5,0.53,279.115,False,Sub-Neptune/Neptune,Too Hot,0.0,0.3536337,Superterran,0.0,0.0,Not habitable
HD 142415 b,HD 142415,Radial Velocity,2003,386.29999,13.5,530.7761,283.72,5940.0,1.04,1.07,35.5318,False,Giant,Temperate,0.0,0.38763741,Jovian,1.0,1.0,Not habitable
WASP-167 b,WASP-167,Transit,2017,2.0219596,17.71022,2542.64,2329.0,7000.0,1.79,1.59,423.552,False,Giant,Too Hot,0.0,0.052117703,Jovian,0.0,0.0,Not habitable
K2-412 b,K2-412,Transit,2022,5.9382,2.116,5.13,1100.64,5590.0,0.977,0.893,654.085,False,Sub-Neptune/Neptune,Too Hot,0.0,0.2542698,Superterran,0.0,0.0,Not habitable
Kepler-1441 b,Kepler-1441,Transit,2016,39.4419839,1.31,2.27,682.0,5802.0,1.0,1.0,1110.48,False,Super-Earth,Too Hot,0.0,0.32211136,Terran,0.0,0.0,Not habitable
CoRoT-28 b,CoRoT-28,Transit,2015,5.20851,10.704595,153.82972,1349.25,5150.0,1.78,1.01,766.183,False,Giant,Too Hot,0.0,0.083066795,Jovian,0.0,0.0,Not habitable
Kepler-37 c,Kepler-37,Transit,2013,21.301848,0.755,1.3,615.0,5357.0,0.789,0.79,63.9207,False,Earth-sized,Too Hot,0.0,0.34032187,Terran,0.0,0.0,Not habitable
Kepler-138 c,Kepler-138,Transit,2014,13.7815,1.51,2.3,410.0,3841.0,0.535,0.535,66.8624,False,Super-Earth,Too Hot,0.0,0.45682631,Terran,0.0,0.0,Not habitable
Kepler-46 d,Kepler-46,Transit,2014,6.766589,1.64,3.33,845.0,5309.0,0.79,0.883,777.06,False,Super-Earth,Too Hot,0.0,0.28697878,Superterran,0.0,0.0,Not habitable
Kepler-1755 b,Kepler-1755,Transit,2021,24.81209946,5.91688317,29.4,631.0,6086.0,0.921,1.003,982.383,False,Sub-Neptune/Neptune,Too Hot,0.0,0.14917232,Neptunian,0.0,0.0,Not habitable
Teegarden's Star c,Teegarden's Star,Radial Velocity,2019,11.416,1.02,1.05,209.0,3034.0,0.12,0.097,3.83078,False,Earth-sized,Temperate,1.0,0.65900478,Terran,1.0,1.0,Conservative sample
HD 219828 b,HD 219828,Radial Velocity,2007,3.83483,4.59,19.06970442,1602.83,5891.0,1.56,1.04,73.114,False,Sub-Neptune/Neptune,Too Hot,0.0,0.16071023,Neptunian,0.0,0.0,Not habitable
Kepler-835 b,Kepler-835,Transit,2016,11.41909375,2.79,8.2,921.0,5954.0,1.11,1.08,2406.33,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22479996,Neptunian,0.0,0.0,Not habitable
Kepler-1666 c,Kepler-1666,Transit,2020,40.7157,3.23564749,10.5,578.0,6293.0,1.14586,1.23,1379.37,False,Sub-Neptune/Neptune,Too Hot,0.0,0.23735282,Neptunian,0.0,0.0,Not habitable
Kepler-1143 b,Kepler-1143,Transit,2016,2.888904849,1.67,3.43,976.0,5053.0,0.77,0.81,555.189,False,Super-Earth,Too Hot,0.0,0.27884699,Superterran,0.0,0.0,Not habitable
KOI-4777.01,KOI-4777,Transit,2022,0.412,0.51,99.2,1180.0,3515.0,0.4,0.41,172.245,False,Earth-sized,Too Hot,0.0,0.26034138,Subterran,0.0,0.0,Not habitable
Kepler-79 d,Kepler-79,Transit,2014,52.0897,7.15,5.3,592.0,6389.0,1.316,1.244,1020.72,False,Giant,Too Hot,0.0,0.1542328,Jovian,0.0,0.0,Not habitable
Kepler-190 b,Kepler-190,Transit,2014,2.019999,1.56,3.05,1166.0,5106.0,0.795,0.834,433.387,False,Super-Earth,Too Hot,0.0,0.27959642,Terran,0.0,0.0,Not habitable
NGTS-17 b,NGTS-17,Transit,2021,3.24253,13.89913607,242.82090295,1457.0,5650.0,1.337,1.025,1040.28,False,Giant,Too Hot,0.0,0.065644483,Jovian,0.0,0.0,Not habitable
Kepler-354 c,Kepler-354,Transit,2014,16.934402,1.31,2.27,508.0,4648.0,0.674,0.652,554.064,False,Super-Earth,Too Hot,0.0,0.37623851,Terran,0.0,0.0,Not habitable
TIC 198190129 b,TIC 198190129,Transit,2026,7.94804910667,2.92284949,8.87,,4377.53,0.640675,0.638,130.035,False,Sub-Neptune/Neptune,,,,,,,
Kepler-1933 b,Kepler-1933,Transit,2021,4.943290234,1.17984089,1.76,1058.0,5661.0,1.008,0.964,328.007,False,Earth-sized,Too Hot,0.0,0.29625688,Terran,0.0,0.0,Not habitable
TOI-5811 B b,TOI-5811 B,Transit,2026,6.25663,21.96960217,257.44100967,1530.0,4840.0,3.73,1.08,170.135,False,Giant,Too Hot,,,,,,
Kepler-1041 b,Kepler-1041,Transit,2016,24.7576421,2.94,8.96,644.0,5957.0,1.08,1.06,1485.82,False,Sub-Neptune/Neptune,Too Hot,0.0,0.22342051,Neptunian,0.0,0.0,Not habitable
KIC 10525077 b,KIC 10525077,Transit,2015,854.083,5.5,25.9,,6091.0,1.01,1.01,1461.15,False,Sub-Neptune/Neptune,,0.0,0.43545203,Neptunian,1.0,1.0,Not habitable
K2-70 b,K2-70,Transit,2016,13.97896,2.89,8.7,783.99,5622.0,0.93,0.94,232.964,False,Sub-Neptune/Neptune,Too Hot,0.0,0.25446686,Neptunian,0.0,0.0,Not habitable
TOI-5704 b,TOI-5704,Transit,2023,3.771116,3.2274,10.5,949.07,4590.0,0.7575,0.73,89.637,False,Sub-Neptune/Neptune,Too Hot,0.0,0.21059159,Neptunian,0.0,0.0,Not habitable
HATS-4 b,HATS-4,Transit,2014,2.516729,11.433,420.471,1315.0,5403.0,0.925,1.001,416.459,False,Giant,Too Hot,0.0,0.079097563,Jovian,0.0,0.0,Not habitable
Kepler-121 b,Kepler-121,Transit,2014,3.177422,2.34,6.08,997.0,5311.0,0.701,0.859,510.523,False,Sub-Neptune/Neptune,Too Hot,0.0,0.24402339,Superterran,0.0,0.0,Not habitable
HD 163607 b,HD 163607,Radial Velocity,2012,75.2203,13.9,249.051588,587.13,5522.0,1.76,1.12,67.7855,False,Giant,Too Hot,0.0,0.098650155,Jovian,0.0,0.0,Not habitable
TOI-1453 b,TOI-1453,Transit,2025,4.3135225,1.173,2.32,944.2,4975.0,0.72,0.715,78.7415,False,Earth-sized,Too Hot,,,,,,
Kepler-395 c,Kepler-395,Transit,2014,34.989262,1.32,2.3,341.0,4262.0,0.556,0.622827,421.382,False,Super-Earth,Too Hot,0.0,0.73889128,Terran,0.0,0.0,Not habitable
TOI-7393 b,TOI-7393,Transit,2026,3.33708,11.3,194.78,747.0,3927.0,0.582,0.6,189.038,False,Giant,Too Hot,,,,,,
HIP 81991 b,HIP 81991,Radial Velocity,2026,5860.0,12.5,3019.3698665,163.28,5100.0,2.82111,1.09,43.9016,False,Giant,Too Cold,,,,,,
Kepler-1965 b,Kepler-1965,Transit,2021,41.86869812,1.35415138,2.4,492.0,5852.0,0.837,0.928,521.791,False,Super-Earth,Too Hot,0.0,0.36779088,Terran,0.0,0.0,Not habitable
DMPP-8 b,DMPP-8,Radial Velocity,2026,62.915,10.8,81.09,579.7,6009.0,1.24,0.99,76.1335,False,Giant,Too Hot,,,,,,
Kepler-501 b,Kepler-501,Transit,2016,5.640677572,4.3,17.1,1125.0,5904.0,1.04,1.03,1125.24,False,Sub-Neptune/Neptune,Too Hot,0.0,0.16989008,Neptunian,0.0,0.0,Not habitable
TOI-892 b,TOI-892,Transit,2020,10.62656,11.99363,301.9385,1397.0,6261.0,1.39,1.28,340.543,False,Giant,Too Hot,0.0,0.07710188,Jovian,0.0,0.0,Not habitable
Kepler-1898 b,Kepler-1898,Transit,2021,4.765620232,0.93353523,0.76,1167.0,5702.0,1.125,0.837,360.921,False,Earth-sized,Too Hot,0.0,0.29906686,Terran,0.0,0.0,Not habitable
Kepler-1274 b,Kepler-1274,Transit,2016,6.98152703,1.42,2.6,1384.0,6179.0,2.17,1.45,614.648,False,Super-Earth,Too Hot,0.0,0.28376262,Terran,0.0,0.0,Not habitable
G 9-40 b,G 9-40,Transit,2019,5.7459982,1.9,4.0,440.6,3395.0,0.3026,0.2952,27.9276,False,Super-Earth,Too Hot,0.0,0.41388817,Superterran,0.0,0.0,Not habitable
K2-46 b,K2-46,Transit,2016,19.1541,2.05,4.86,889.0,6256.0,1.29,0.96,449.237,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26195327,Superterran,0.0,0.0,Not habitable
K2-199 c,K2-199,Transit,2018,7.3744897,2.85,12.4,694.0,4491.0,0.682,0.711,107.518,False,Sub-Neptune/Neptune,Too Hot,0.0,0.24485668,Neptunian,0.0,0.0,Not habitable
TOI-2005 b,TOI-2005,Transit,2025,17.305904,11.99360935,2034.1018048,1221.39,7130.0,2.02,1.59,328.475,False,Giant,Too Hot,,,,,,
Kepler-1065 b,Kepler-1065,Transit,2016,3.609308907,3.73,13.4,1092.0,5635.0,0.93,0.94,1122.48,False,Sub-Neptune/Neptune,Too Hot,0.0,0.18686914,Neptunian,0.0,0.0,Not habitable
TOI-7394 B b,TOI-7394 B,Transit,2026,1.252995,11.5,668.74,986.0,3717.0,0.609,0.624,189.986,False,Giant,Too Hot,,,,,,
HD 112300 b,HD 112300,Radial Velocity,2023,466.63,12.2,5031.22368281,1240.35,3657.0,65.8,1.4,62.07324,True,Giant,Too Hot,0.0,0.076184118,Jovian,0.0,0.0,Not habitable
TOI-5614 b,TOI-5614,Transit,2026,4.17221328949,3.21759316,10.4,817.0,4553.0,0.734919,0.674,223.016,False,Sub-Neptune/Neptune,Too Hot,,,,,,
Kepler-793 b,Kepler-793,Transit,2016,4.24153639,1.37,2.45,1177.0,5745.0,0.97,0.98,985.699,False,Super-Earth,Too Hot,0.0,0.28693786,Terran,0.0,0.0,Not habitable
Kepler-307 c,Kepler-307,Transit,2013,13.0729,2.2,3.64,739.0,5367.0,0.814,0.907,575.581,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26447744,Superterran,0.0,0.0,Not habitable
Kepler-613 b,Kepler-613,Transit,2016,15.77979614,2.29,5.86,713.0,5723.0,0.96,0.98,861.494,False,Sub-Neptune/Neptune,Too Hot,0.0,0.26282711,Superterran,0.0,0.0,Not habitable
K2-138 g,K2-138,Transit,2021,41.96797,3.013,4.32,445.0,5356.3,0.863,0.935,202.585,False,Sub-Neptune/Neptune,Too Hot,0.0,0.32458829,Neptunian,0.0,0.0,Not habitable
HD 128311 b,HD 128311,Radial Velocity,2002,453.019,13.5,562.24127,200.47,4965.0,0.76,0.828,16.3292,False,Giant,Temperate,0.0,0.26961476,Jovian,0.0,0.0,Not habitable
Kepler-20 b,Kepler-20,Transit,2011,3.6961049,1.773,9.7,1187.0,5495.0,0.9164,0.929,282.563,False,Super-Earth,Too Hot,0.0,0.27005684,Superterran,0.0,0.0,Not habitable
Kepler-1634 b,Kepler-1634,Transit,2016,374.876239,3.19,10.3,282.0,5474.0,0.89,0.92,617.339,False,Sub-Neptune/Neptune,Temperate,0.0,0.55835887,Neptunian,1.0,1.0,Not habitable
MOA-2020-BLG-108L b,MOA-2020-BLG-108L,Microlensing,2026,,12.4,3391.22910269,,,,0.58,5130.0,False,Giant,,,,,,,
HD 715 b,HD 715,Transit,2026,56.4,11.99360935,201.82103844,798.0,6070.0,2.5,1.6,167.253,False,Giant,Too Hot,,,,,,
Kepler-445 d,Kepler-445,Transit,2015,8.15275,1.25,2.1,305.0,3157.0,0.21,0.18,127.201,False,Super-Earth,Temperate,0.0,0.56191507,Terran,0.0,0.0,Not habitable
Kepler-1701 b,Kepler-1701,Transit,2020,169.134,2.22186207,5.57,273.0,5146.0,0.840217,0.87,584.142,False,Sub-Neptune/Neptune,Temperate,2.0,0.70536871,Superterran,1.0,0.0,Optimistic sample
Kepler-1835 b,Kepler-1835,Transit,2021,11.96409988,3.53387773,12.2,808.0,5903.0,0.961,0.922,1404.38,False,Sub-Neptune/Neptune,Too Hot,0.0,0.20010081,Neptunian,0.0,0.0,Not habitable
Kepler-1024 b,Kepler-1024,Transit,2016,66.4162133,3.91,14.5,376.0,5143.0,0.78,0.81,1087.4,False,Sub-Neptune/Neptune,Too Hot,0.0,0.37357449,Neptunian,0.0,0.0,Not habitable
Kepler-1545 b,Kepler-1545,Transit,2016,163.692349,2.7,7.75,274.0,5201.0,0.8,0.84,729.964,False,Sub-Neptune/Neptune,Temperate,0.0,0.61890991,Neptunian,0.0,0.0,Not habitable
Kepler-1774 b,Kepler-1774,Transit,2021,59.77080154,3.18179549,10.2,522.0,6214.0,1.122,1.101,816.592,False,Sub-Neptune/Neptune,Too Hot,0.0,0.27450094,Neptunian,0.0,0.0,Not habitable
KOBE-1 b,KOBE-1,Radial Velocity,2025,8.5399,2.91,8.8,594.4,4135.0,0.619,0.629,23.9718,False,Sub-Neptune/Neptune,Too Hot,,,,,,
Kepler-1852 b,Kepler-1852,Transit,2021,7.970940113,1.88610592,4.22,760.0,5237.0,0.826,0.927,772.481,False,Super-Earth,Too Hot,0.0,0.28119072,Superterran,0.0,0.0,Not habitable
Kepler-1196 b,Kepler-1196,Transit,2016,66.1849031,2.23,5.6,436.0,5756.0,0.97,0.98,922.333,False,Sub-Neptune/Neptune,Too Hot,0.0,0.37504574,Superterran,0.0,0.0,Not habitable
TOI-1221 b,TOI-1221,Transit,2023,91.68278,2.91,1112.3994245,440.0,5592.0,1.031,0.93,138.411,False,Sub-Neptune/Neptune,Too Hot,0.0,0.37555082,Neptunian,0.0,0.0,Not habitable
Kepler-324 c,Kepler-324,Transit,2014,51.805612,3.15,6.2,410.0,5194.0,0.84,0.901,501.574,False,Sub-Neptune/Neptune,Too Hot,0.0,0.35054116,Neptunian,0.0,0.0,Not habitable
Kepler-1122 b,Kepler-1122,Transit,2016,42.1917357,2.04,4.82,526.0,5544.0,0.89,0.92,1230.42,False,Sub-Neptune/Neptune,Too Hot,0.0,0.31215849,Superterran,0.0,0.0,Not habitable
Kepler-1826 b,Kepler-1826,Transit,2021,1.615360022,1.47519116,2.78,806.0,3821.0,0.486,0.49,336.952,False,Super-Earth,Too Hot,0.0,0.28828182,Terran,0.0,0.0,Not habitable
HD 134606 c,HD 134606,Radial Velocity,2024,58.883,3.37,11.31,527.65,5576.0,1.158,1.046,26.7909,False,Sub-Neptune/Neptune,Too Hot,0.0,0.28361057,Neptunian,0.0,0.0,Not habitable
TIC 150070085 b,TIC 150070085,Transit,2026,10.47423,3.62,12.8,945.06,5999.0,1.086,1.16,204.368,False,Sub-Neptune/Neptune,Too Hot,,,,,,
HIP 75092 b,HIP 75092,Radial Velocity,2021,926.4,13.5,568.91284853,353.19,4891.0,4.53,1.28,81.6696,False,Giant,Too Hot,0.0,0.30316166,Jovian,0.0,0.0,Not habitable
Kepler-828 b,Kepler-828,Transit,2016,0.567857136,1.51,2.89,1848.0,5039.0,0.77,0.81,575.322,False,Super-Earth,Too Hot,0.0,0.2792,Terran,0.0,0.0,Not habitable
HD 5278 b,HD 5278,Transit,2021,14.339156,2.45,7.8,943.0,6203.0,1.194,1.126,57.5846,False,Sub-Neptune/Neptune,Too Hot,0.0,0.24274745,Superterran,0.0,0.0,Not habitable
Kepler-1157 b,Kepler-1157,Transit,2016,4.45743164,1.09,1.32,732.0,4679.0,0.71,0.76,342.144,False,Earth-sized,Too Hot,0.0,0.30552888,Terran,0.0,0.0,Not habitable
Kepler-1610 b,Kepler-1610,Transit,2016,8.70181574,1.61,3.22,750.0,5383.0,0.87,0.91,864.331,False,Super-Earth,Too Hot,0.0,0.29863975,Superterran,0.0,0.0,Not habitable
Kepler-1245 c,Kepler-1245,Transit,2016,2.936584681,1.44,2.67,1190.0,5306.0,0.83,0.86,805.936,False,Super-Earth,Too Hot,0.0,0.28643207,Terran,0.0,0.0,Not habitable
Kepler-297 d,Kepler-297,Transit,2023,150.0189511,32.6,,325.0,5618.0,0.897,0.846,692.14,False,Giant,Too Hot,0.0,0.24974018,Jovian,0.0,0.0,Not habitable
Kepler-431 b,Kepler-431,Transit,2015,6.803,0.764,0.37,1032.0,6004.0,1.092,1.071,486.546,False,Earth-sized,Too Hot,0.0,0.28889131,Subterran,0.0,0.0,Not habitable
DMPP-4 b,DMPP-4,Radial Velocity,2023,3.4982,3.53,12.2,1645.69,6400.0,1.38,1.25,25.3284,False,Sub-Neptune/Neptune,Too Hot,0.0,0.1910937,Neptunian,0.0,0.0,Not habitable
Kepler-184 d,Kepler-184,Transit,2014,29.022358,2.49,6.76,559.0,5788.0,0.873,0.872,610.326,False,Sub-Neptune/Neptune,Too Hot,0.0,0.29696527,Superterran,0.0,0.0,Not habitable
Kepler-1140 b,Kepler-1140,Transit,2016,24.0862707,2.77,8.1,500.0,4850.0,0.73,0.76,656.48,False,Sub-Neptune/Neptune,Too Hot,0.0,0.31266445,Neptunian,0.0,0.0,Not habitable
TOI-1799 b,TOI-1799,Transit,2024,7.094570865,1.642,4.0,922.72,5690.0,0.957,1.01,62.1274,False,Super-Earth,Too Hot,,,,,,
Kepler-1696 b,Kepler-1696,Transit,2020,65.9409,2.80982017,8.29,454.0,5712.0,1.19811,1.02,1506.36,False,Sub-Neptune/Neptune,Too Hot,0.0,0.30649676,Neptunian,0.0,0.0,Not habitable
