pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist
G 192-15 c,G 192-15,Radial Velocity,2025,1219.0,3.87,14.3,55.9,2999.0,0.170718,0.132,9.53114
G 268-110 b,G 268-110,Radial Velocity,2025,1.43263,1.13,1.52,534.0,,0.177,0.137,
TOI-2449 b,TOI-2449,Transit,2025,106.14468,11.24,222.0,400.0,6021.0,1.065,1.079,156.786
KMT-2024-BLG-2242L b,KMT-2024-BLG-2242L,Microlensing,2025,,3.82,13.98444991,,,,0.069,7620.0
GJ 508.2 b,GJ 508.2,Radial Velocity,2025,5300.0,,587.98255295,59.3,3720.0,0.53,0.54,16.6374
GJ 3512 c,GJ 3512,Radial Velocity,2020,2354.0,14.3,143.97626837,42.92,3141.0,0.139,0.123,9.48637
HD 28471 b,HD 28471,Radial Velocity,2025,3.1649,1.75,3.72,1377.0,5766.0,1.08,0.98,43.6455
HD 28471 c,HD 28471,Radial Velocity,2025,6.1245,2.26,5.72,1066.0,5766.0,1.08,0.98,43.6455
NGTS-32 b,NGTS-32,Transit,2025,3.31211,15.91675259,181.16219199,1750.0,5680.0,1.85,1.07,837.457
HD 143811 AB b,HD 143811 A,Imaging,2025,117000.0,15.69257298,1938.7532827,1042.0,6791.0,1.68398,1.32,136.608
AF Lep b,AF Lep,Imaging,2023,8905.0,13.0,1147.36054927,1400.0,6140.0,1.25,1.218,26.8564
TOI-238 b,TOI-238,Transit,2024,1.273099,1.559,3.37,1378.0,5059.0,0.756,0.781,80.5407
HD 152843 b,HD 152843,Transit,2021,11.62071,3.05,9.82,1003.11,6310.0,1.43,1.15,107.898
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,Microlensing,2025,,3.52,12.15,,,,0.51,1840.0
HD 28471 d,HD 28471,Radial Velocity,2025,11.681,2.06,4.91,945.0,5766.0,1.08,0.98,43.6455
HD 152843 c,HD 152843,Transit,2021,19.502104,5.94,9.67,253.08,6310.0,1.43,1.15,107.898
KMT-2023-BLG-1896L b,KMT-2023-BLG-1896L,Microlensing,2025,,4.19,16.35,,,,0.72,5490.0
KMT-2023-BLG-0119L b,KMT-2023-BLG-0119L,Microlensing,2025,,11.0,83.7,,,,0.71,5410.0
TOI-6054.02,TOI-6054,Transit,2024,12.563636,2.82,9.3,1143.0,6047.0,1.662,1.107,79.407
WASP-110 b,WASP-110,Transit,2021,3.7784022,13.19297028,154.78243421,1158.0,5392.0,0.853,0.814,274.96
K2-233 d,K2-233,Transit,2018,24.3681,2.363,10.3,525.0,4796.0,0.71,0.79,67.5062
K2-233 c,K2-233,Transit,2018,7.06024,1.272,4.6,794.0,4796.0,0.71,0.79,67.5062
BEBOP-4 AB b,BEBOP-4 A,Radial Velocity,2025,1823.5,,8358.8871041,239.44,5701.43,2.75645,1.507,234.294
2MASS J22501512+2325342 b,2MASS J22501512+2325342,Imaging,2018,,11.9,9534.85221,1600.0,3352.0,0.437589,0.433173,57.2309
WASP-4 b,WASP-4,Transit,2007,1.338230994,15.12091496,381.3940884,1653.0,5436.0,0.912,0.899,267.206
Kepler-391 b,Kepler-391,Transit,2014,7.4175,2.5,1100.0,930.0,5038.0,2.879,1.27,869.236
GJ 251 b,GJ 251,Radial Velocity,2020,14.237,1.79,3.85,336.0,3342.0,0.36,0.35,5.58057
TOI-1438 b,TOI-1438,Transit,2025,5.13967,3.04,9.4,971.0,5230.0,0.82,0.876,110.513
GJ 536 c,GJ 536,Radial Velocity,2025,32.761,2.3,5.89,290.5,3641.0,0.529,0.528,10.4092
TOI-1438 c,TOI-1438,Transit,2025,9.428089,2.75,10.6,794.0,5230.0,0.82,0.876,110.513
Kepler-391 c,Kepler-391,Transit,2014,20.501,2.88,450.0,662.0,5038.0,2.879,1.27,869.236
TOI-756 b,TOI-756,Transit,2025,1.2392495,2.81,9.83,934.0,3657.0,0.505,0.505,86.1759
TOI-756 c,TOI-756,Radial Velocity,2025,149.4,13.0,1287.20504835,194.0,3657.0,0.505,0.505,86.1759
HD 224018 d,HD 224018,Transit,2025,138.0731,2.4,4.2,411.0,5784.0,1.147,1.013,105.48
TOI-2141 c,TOI-2141,Radial Velocity,2025,5.4624,2.35,6.14,1095.0,5635.0,0.95,0.896,77.682
TOI-6448 b,TOI-6448,Transit,2025,14.844261,8.47398941,54.0,745.0,5910.0,0.897,1.03,386.879
K2-214 b,K2-214,Transit,2018,8.59656,2.51,6.85,1001.0,5875.0,1.236,1.03,300.64
51 Eri b,51 Eri,Imaging,2015,9100.0,,3464.3296363,807.0,7422.0,1.45,1.75,29.7575
TOI-1203.01,TOI-1203,Transit,2021,25.502672,2.918,7.39,743.6,5737.0,1.179,0.886,64.9943
TOI-2093 c,TOI-2093,Transit,2025,53.81149,2.3,15.8,329.0,4426.0,0.729,0.745,82.7982
KMT-2024-BLG-1209L b,KMT-2024-BLG-1209L,Microlensing,2025,,13.2,839.06699448,,,,0.77,3930.0
HD 135344 A b,HD 135344 A,Imaging,2025,,16.25302201,3178.28407,1585.0,9540.0,1.5,2.32,141.595
K2-10 b,K2-10,Transit,2015,19.30553,3.773,25.2,649.0,5533.0,0.956,0.88,272.36
TOI-1203 b,TOI-1203,Radial Velocity,2025,4.1572888,1.52,3.51,1361.2,5737.0,1.179,0.886,64.9943
TOI-1203 c,TOI-1203,Radial Velocity,2025,13.0766,2.2,5.46,,5737.0,1.179,0.886,64.9943
HIP 18606 b,HIP 18606,Radial Velocity,2025,674.94,14.0,244.72787339,405.91,4860.0,4.83,1.21,47.0288
HIP 111909 c,HIP 111909,Radial Velocity,2025,893.63,13.9,257.44100967,357.64,4891.0,4.53,1.28,88.077
TIC 257060897 b,TIC 257060897,Transit,2021,3.66003639,17.26183028,201.50321004,1775.0,5993.0,1.863,1.187,505.703
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,Microlensing,2018,,12.4,3813.940884,,,,0.015,3080.0
BD+37 3172 b,BD+37 3172,Radial Velocity,2023,1887.76,12.4,3368.9811142,713.25,4500.0,50.24,3.75,454.251
TOI-654.01,TOI-654,Transit,2024,1.527561,2.378,8.71,794.0,3521.0,0.43,0.419,57.7553
K2-37 b,K2-37,Transit,2016,4.4434,1.39,2.51,949.0,5352.0,0.809,0.84,179.943
K2-37 d,K2-37,Transit,2016,14.09229,2.31,12.5,646.0,5352.0,0.809,0.84,179.943
K2-55 b,K2-55,Transit,2016,2.849271,4.43,44.0,900.0,4300.0,0.715,0.688,159.522
TOI-5261 b,TOI-5261,Transit,2025,4.1509768,11.60129502,3651.84839643,1244.0,5790.0,1.021,1.037,377.054
TOI-4773 b,TOI-4773,Transit,2025,1.7452851,15.22179579,1687.66884117,2255.0,6740.0,1.55,1.452,492.888
BD+42 2315 b,BD+42 2315,Radial Velocity,2023,123.05,14.2,174.80562385,1247.58,4500.0,17.85,1.38,610.715
Ross 176 b,Ross 176,Transit,2025,5.0066338,1.84,4.57,682.0,4041.0,0.569,0.577,46.4488
K2-62 c,K2-62,Transit,2016,16.19697,1.99,4.62,495.0,4455.0,0.696,0.67,112.467
K2-61 b,K2-61,Transit,2016,2.57336,1.92,4.35,1325.0,5748.0,0.995,0.97,405.732
TOI-6420 b,TOI-6420,Transit,2025,6.961508,11.93756445,2606.1929374,1213.0,6020.0,1.312,1.165,634.712
TOI-5350 b,TOI-5350,Transit,2025,7.581367,12.41955062,2094.48920213,1195.0,6220.0,1.263,1.167,277.419
TOI-5817 b,TOI-5817,Transit,2025,15.61031,3.08,10.3,950.0,5770.0,1.427,0.97,80.7542
K2-73 b,K2-73,Transit,2016,7.49556,2.58,9.2,968.0,5867.0,1.058,1.02,269.183
TOI-5799 b,TOI-5799,Transit,2024,4.164507,1.733,3.65,505.0,3452.0,0.321,0.325,27.8123
TOI-1346 b,TOI-1346,Transit,2025,1.7622538,2.39,6.3,1324.0,5099.0,0.78,0.82,115.45
TOI-1346 c,TOI-1346,Transit,2025,5.502558,2.23,5.6,928.0,5099.0,0.78,0.82,115.45
K2-105 b,K2-105,Transit,2017,8.26726,3.4,15.4,805.0,5373.0,0.905,0.94,197.989
TOI-5799 c,TOI-5799,Transit,2025,14.010449,1.76,3.75,337.0,3452.0,0.321,0.325,27.8123
TOI-6223 b,TOI-6223,Transit,2025,3.855219,5.07,22.6,714.0,3895.0,0.576,0.582,133.122
KOI-351 g,KOI-351,Transit,2013,210.73514,7.718,15.0,342.0,6031.13,1.185,1.242,848.254
HD 63433 c,HD 63433,Transit,2020,20.5438281,2.692,15.539,678.92,5553.0,0.934,0.956,22.4035
HD 17156 b,HD 17156,Radial Velocity,2007,21.2164294,12.26262489,1036.12060682,888.0,6046.0,1.517,1.285,78.0863
TOI-6000 b,TOI-6000,Transit,2025,0.448959,0.94,0.779,1120.0,3419.0,0.38,0.37,75.7664
K2-189 c,K2-189,Transit,2018,6.67932,2.31,5.95,877.0,5442.0,0.879,0.85,242.113
KMT-2024-BLG-0404L b,KMT-2024-BLG-0404L,Microlensing,2025,,11.9,8657.64580668,,,,0.09,7210.0
KMT-2024-BLG-1281L b,KMT-2024-BLG-1281L,Microlensing,2025,,4.59,19.06970442,,,,0.32,7180.0
GJ 317 b,GJ 317,Radial Velocity,2007,695.69,13.3,794.5,100.32,3496.0,0.403,0.402,15.1968
TOI-6303 b,TOI-6303,Transit,2025,9.485236,11.59,2493.0,541.0,3977.0,0.609,0.644,152.219
LHS 1903 d,LHS 1903,Transit,2026,12.566287,2.5,5.96,442.0,3664.0,0.539,0.538,35.6917
LHS 1903 e,LHS 1903,Transit,2026,29.31773,1.732,5.79,333.0,3664.0,0.539,0.538,35.6917
WASP-120 b,WASP-120,Transit,2016,3.61126721,15.58048317,1541.4755,1749.0,6450.0,1.68443,1.393,381.174
WASP-140 b,WASP-140,Transit,2016,2.23598448,14.23540549,775.5052,1270.0,5300.0,0.87,0.9,117.598
HD 85426 c,TOI-1774,Radial Velocity,2026,35.73,3.19,10.3,640.0,5746.0,1.1303,0.991,53.974
TOI-1774.01,TOI-1774,Transit,2021,16.70988,2.78,8.5,824.0,5746.0,1.1303,0.991,53.974
HD 176986 b,HD 176986,Radial Velocity,2017,6.49164,,1487.75477317,767.0,4931.0,0.782,0.789,27.7843
KOINTREAU-3 b,ISO-Oph 96,Imaging,2026,,13.1,1080.6165838,8.74,3920.0,0.730795,0.41,140.563
PDS 70 b,PDS 70,Imaging,2018,43500.0,21.96960217,1017.0509024,1392.0,4109.0,1.26,0.982,113.064
HD 176986 d,HD 176986,Radial Velocity,2026,61.376,2.49,6.76,363.0,4931.0,0.782,0.789,27.7843
TOI-6692 b,TOI-6692,Transit,2026,131.125,11.67975789,197.05361234,467.0,5890.0,1.385,1.047,312.903
TOI-4342 b,TOI-4342,Transit,2023,5.5382592,2.329,7.3,639.0,3866.0,0.598,0.587,61.5204
PDS 70 c,PDS 70,Imaging,2019,,22.19378179,2383.7130525,1054.0,4109.0,1.26,0.982,113.064
V2376 Ori b,V2376 Ori,Imaging,2025,,87.20586985,6356.56814,2100.0,,,0.45,
TOI-5489 b,TOI-5489,Transit,2025,3.15222,1.4,2.54,624.0,3547.0,0.42,0.41,45.0907
HD 208487 b,HD 208487,Radial Velocity,2004,129.36,14.3,146.20106722,437.59,6134.0,1.16,1.15,45.147
HD 181433 b,HD 181433,Radial Velocity,2008,9.3745,,1708.64551603,732.52,4918.0,0.79,0.86,26.8762
TOI-1135 b,TOI-1135,Transit,2024,8.0277327,9.91994792,58.79825529,1171.0,6320.0,1.202,1.119,114.048
TOI-5716 b,TOI-5716,Transit,2025,6.7663,0.96,0.84,400.0,3436.0,0.22,0.19,39.4122
HD 181433 d,HD 181433,Radial Velocity,2008,6896.1,13.2,858.1366989,81.19,4918.0,0.79,0.86,26.8762
HD 181433 c,HD 181433,Radial Velocity,2008,1018.5,,2207.00045821,153.53,4918.0,0.79,0.86,26.8762
DMPP-1 b,DMPP-1,Radial Velocity,2019,17.812,4.26,16.8,877.0,6196.0,1.26,1.21,62.5388
HD 202206 b,HD 202206,Radial Velocity,2026,256.26,12.1,6849.20217085,314.96,5764.23,1.04,1.06,45.9665
TOI-4940 b,TOI-4940,Transit,2025,25.867811,6.61,89.0,643.0,5504.0,1.163,1.012,345.659
TOI-5734 b,TOI-5734,Transit,2026,6.1841876,2.1,9.1,688.0,4750.0,0.639,0.724,32.5102
GJ 480 b,GJ 480,Radial Velocity,2020,9.5536,2.91,8.8,406.0,3509.0,0.449,0.45,14.2358
DMPP-1 d,DMPP-1,Radial Velocity,2019,3.1417,2.02,4.72,1632.0,6196.0,1.26,1.21,62.5388
DMPP-2 b,DMPP-2,Radial Velocity,2019,5.203,14.2,171.48,1000.0,6500.0,1.78,1.41,137.94
K2-19 d,K2-19,Transit,2016,2.50827,1.044,6.2,1258.0,5350.0,0.824,0.892,289.827
NGTS-35 b,NGTS-35,Transit,2025,25.241192,10.9,152.0,451.0,4717.0,0.753,0.789,183.078
TOI-2267 c,TOI-2267 A,Transit,2025,3.4950412,1.14,1.55,374.0,3030.0,0.2075,0.171,22.55
TOI-2267 b,TOI-2267 A,Transit,2025,2.28909,1.0,0.972,424.0,3030.0,0.2075,0.171,22.55
HD 39194 c,HD 39194,Radial Velocity,2021,14.0309,2.65,7.49,675.19,5205.0,0.783742,0.86,26.4131
DMPP-3 A b,DMPP-3 A,Radial Velocity,2019,5.59,1.44,2.67,854.0,5138.0,0.91,0.9,46.8917
TOI-5007 b,TOI-5007,Transit,2026,2.543371,11.07447293,211.03806225,774.0,3793.0,0.656,0.632,203.352
TOI-7166 b,TOI-7166,Transit,2025,12.92063621,2.01,4.7,249.0,3099.0,0.222,0.19,35.4153
TOI-375 b,TOI-375,Transit,2026,9.45469,10.77183045,236.78216321,1373.0,5259.9,2.9,1.441,396.213
TOI-5422 b,TOI-5422,Transit,2026,5.377219,9.10169233,8899.195396,1369.0,5820.0,1.474,1.066,346.141
HD 28185 b,HD 28185,Radial Velocity,2001,385.92,12.8,1859.29618095,271.95,5602.0,1.048,0.974,39.3809
XO-3 b,XO-3,Transit,2007,3.19152309,14.79585452,4217.58296089,1890.0,6970.0,1.523,1.449,213.053
DMPP-6 c,DMPP-6,Radial Velocity,2026,36.441,3.74,13.47,715.27,6182.09,1.27,1.079,54.6303
TOI-7510 b,TOI-7510,Transit,2025,11.530869,7.31,18.1,878.0,5720.0,1.035,1.063,249.006
TOI-5788 c,TOI-5788,Transit,2026,16.213362,2.272,6.4,667.0,5615.0,0.87,0.87,97.614
TOI-5788 b,TOI-5788,Transit,2026,6.340758,1.528,3.72,910.0,5615.0,0.87,0.87,97.614
DMPP-9 b,DMPP-9,Radial Velocity,2026,12.733,3.89,14.43,995.58,6092.0,1.26,1.1,109.539
HD 72659 c,HD 72659,Radial Velocity,2022,35500.0,12.1,6165.8710958,71.91,5929.0,1.36,1.033,51.8949
KMT-2020-BLG-0202L b,KMT-2020-BLG-0202L,Microlensing,2026,,12.4,3902.93283796,,,,0.81,3840.0
KMT-2022-BLG-1551L b,KMT-2022-BLG-1551L,Microlensing,2026,,13.2,940.77208472,,,,0.54,6900.0
HD 95338 b,HD 95338,Radial Velocity,2020,55.082694,4.27174254,42.9,443.0,5097.0,0.868,0.848,36.9941
KMT-2022-BLG-1818L b,KMT-2022-BLG-1818L,Microlensing,2026,,13.0,1271.313628,,,,0.79,5300.0
TOI-1243 b,TOI-1243,Transit,2026,4.6594779,2.33,7.7,450.0,3515.0,0.511,0.515,43.1865
TOI-5938 b,TOI-5938,Transit,2026,2.260424,3.82,14.0,1077.0,4650.0,0.712,0.744,114.035
TOI-7009 b,TOI-7009,Transit,2026,2.3206612,3.71,13.3,872.0,4080.0,0.564,0.583,184.12
KMT-2025-BLG-0121L b,KMT-2025-BLG-0121L,Microlensing,2026,,12.6,2469.52672239,,,,0.61,6200.0
HD 28109 b,HD 28109,Transit,2022,22.891054,2.69,6.2,867.0,6189.0,1.425,1.227,139.611
TOI-5388.01,TOI-5388,Transit,2024,2.5946748,0.99,2.2,488.0,3440.0,0.3,0.292,18.5226
KMT-2024-BLG-2087L b,KMT-2024-BLG-2087L,Microlensing,2026,,12.9,1395.26670673,,,,0.48,7190.0
HD 100508 b,HD 100508,Radial Velocity,2026,5681.0,13.7,381.3940884,106.66,5419.0,1.0179,0.94,32.7548
HD 114386 c,HD 114386,Radial Velocity,2026,444.0,13.4,117.59651059,200.82,4895.0,0.76,0.8,27.9243
HD 28109 d,HD 28109,Transit,2022,84.2899,3.11,5.8,561.0,6189.0,1.425,1.227,139.611
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,Microlensing,2021,,1.2,1.87,,,,0.49,1220.0
TOI-6716 b,TOI-6716,Transit,2026,4.7185898,0.982,0.911,369.0,3110.0,0.231,0.223,18.8873
HD 154345 b,HD 154345,Radial Velocity,2006,3280.0,13.7,376.9444907,119.21,5468.0,0.85,0.89,18.284
HD 217107 b,HD 217107,Radial Velocity,1998,7.1270166,13.6,459.57987652,1105.84,5622.0,1.2245,1.045,20.0619
TOI-1472 b,TOI-1472,Transit,2024,6.36338574,4.058,18.05,891.0,5100.0,0.84,0.87,121.84
TOI-1648 b,TOI-1648,Transit,2025,7.331602,2.54,7.4,799.0,4850.0,0.81,0.83,69.835
HD 164604 b,HD 164604,Radial Velocity,2009,653.9,12.3,4195.3349724,170.16,4663.0,0.78,0.77,39.3633
HD 164604 c,HD 164604,Radial Velocity,2026,5387.0,12.5,3019.3698665,84.25,4663.0,0.78,0.77,39.3633
HIP 54515 b,HIP 54515,Imaging,2026,33000.0,12.2,5625.5628039,100.72,8100.0,1.64915,1.9,82.8101
TOI-1518 b,TOI-1518,Transit,2021,1.90261131,21.05046575,581.62598481,2546.0,7299.0,1.942,1.88,225.888
GJ 4274 b,GJ 4274,Radial Velocity,2026,1.6339,1.53,2.97,548.53,3228.0,0.19,0.18,7.23556
LHS 1903 b,LHS 1903,Transit,2026,2.1555098,1.382,3.28,796.0,3664.0,0.539,0.538,35.6917
LHS 1903 c,LHS 1903,Transit,2026,6.226185,2.046,4.55,559.0,3664.0,0.539,0.538,35.6917
TOI-1080 b,TOI-1080,Transit,2026,3.9652482,1.2,10.7,368.0,3065.0,0.2019,0.1667,25.559
TOI-2145 b,TOI-2145,Transit,2023,10.261128,12.24020692,1805.26535176,1484.0,6206.0,2.75,1.71,224.731
TIC 231949697 b,TIC 231949697,Transit,2026,0.90720448719,1.52831855,2.95,982.91,3451.32,0.492584,0.490679,50.2408
CWISEP J193518.59-154620.3 b,CWISEP J193518.59-154620.3,Imaging,2025,,12.2,4926.3403085,390.0,,,0.024,14.43
HD 202772 A b,HD 202772 A,Transit,2019,3.3088775,18.2370116,323.54931833,2181.0,6442.0,2.554,1.721,161.498
TOI-4588 b,TOI-4588,Transit,2026,13.11881173651,2.92922558,8.9,1768.0,7746.12,1.57458,2.018,225.181
TOI-4513 b,TOI-4513,Transit,2026,9.76042253684,2.34587608,6.11,653.0,5623.93,0.796628,0.979,102.609
TIC 24750448 b,TIC 24750448,Transit,2026,3.59159193029,2.43722231,6.51,,4545.43,0.713599,0.69,178.146
TOI-4127 b,TOI-4127,Transit,2023,56.3987,12.07,743.71847238,556.0,6096.0,1.293,1.23,319.632
TOI-697 b,TOI-697,Transit,2026,8.60788713593,2.35859364,6.16,839.8,5681.95,0.968149,0.97,93.7714
TOI-4561 b,TOI-4561,Transit,2026,8.93547936706,1.77789214,3.81,789.81,5537.93,0.851957,1.0,179.008
TIC 24750448 c,TIC 24750448,Transit,2026,10.14385270726,3.09028272,9.75,,4545.43,0.713599,0.69,178.146
GJ 1137 c,HD 93083,Radial Velocity,2026,9.6412,2.11,5.12,768.51,5033.8,0.837,0.836,28.5159
TIC 87422071 b,TIC 87422071,Transit,2026,11.364929,10.8615023,409.99864503,1110.0,6150.0,1.489,1.239,384.758
TOI-883 b,TOI-883,Transit,2026,10.05771848538,7.17166228,40.7,861.0,5713.15,1.01477,1.003,102.637
TOI-4640 b,TOI-4640,Transit,2026,2.68566015238,2.84326517,8.46,1378.86,5743.01,1.06715,1.1,245.089
TIC 38828280 b,TIC 38828280,Transit,2026,4.85558984762,2.62701629,7.4,,5046.63,0.741147,0.84,286.415
TIC 147027702 b,TIC 147027702,Transit,2026,44.40523,10.92875618,346.43296363,863.0,6410.0,2.136,1.406,457.186
TIC 245076932 b,TIC 245076932,Transit,2026,21.61389,10.87271128,162.09248757,845.0,6130.0,1.288,1.117,303.96
TOI-921 b,TOI-921,Transit,2026,5.12871907628,3.53409617,12.2,951.0,6011.66,1.14165,1.13,294.015
TOI-4930 b,TOI-4930,Transit,2026,6.78130241498,6.93277225,38.4,1169.0,5624.72,1.15926,1.04,413.757
TIC 62895484 b,TIC 62895484,Transit,2026,2.83985434327,3.49391667,12.0,,5520.79,0.874291,0.98,294.857
TOI-941 b,TOI-941,Transit,2026,8.51460888787,6.51165317,34.6,982.42,5745.88,1.1849,1.078,263.386
TOI-5159 b,TOI-5159,Transit,2026,5.83639428843,1.54732112,3.01,866.29,5156.16,0.854084,0.9,55.1788
TIC 86380416 b,TIC 86380416,Transit,2026,6.0408643461,2.4123612,6.4,,5723.74,0.989724,1.07,244.68
K2-19 b,K2-19,Transit,2015,7.9193,7.0,30.8,857.0,5322.0,0.82,0.88,289.827
TOI-5335 b,TOI-5335,Transit,2026,3.61365988443,4.02422162,15.3,1048.0,5528.92,0.916633,0.945,331.289
TIC 88692598 b,TIC 88692598,Transit,2026,2.64909436758,1.81295951,3.94,,3483.17,0.532473,0.529218,73.5258
TOI-1752 b,TOI-1752,Transit,2026,0.9351861,1.693,3.51,1036.0,3762.0,0.53,0.524,103.021
TOI-1269 c,TOI-1269,Transit,2026,9.23786144195,2.22999162,5.6,757.0,5554.02,0.848906,0.9027,172.138
TOI-5486 b,TOI-5486,Transit,2026,2.02470073205,3.96824928,14.9,752.0,3750.17,0.553216,0.548138,89.6811
TIC 139702105 b,TIC 139702105,Transit,2026,6.83601903383,2.45316949,6.59,,5742.35,1.25423,0.9,91.7884
TOI-5624 c,TOI-5624,Transit,2026,7.885385,2.474,4.8,857.0,5327.0,0.82,0.858,101.913
TOI-1718 b,TOI-1718,Transit,2026,5.58703768615,4.10824994,15.8,948.0,5304.91,0.939285,0.93,52.3044
TOI-5532 b,TOI-5532,Transit,2026,5.6539659431,2.52763693,6.93,617.33,4208.45,0.662052,0.636083,90.9985
TIC 161045582 b,TIC 161045582,Transit,2026,8.85577189959,2.24566738,5.67,,5683.87,1.07976,1.04,162.246
TOI-1232 c,TOI-1232,Transit Timing Variations,2026,30.356,8.88,58.48042689,660.05,5823.0,1.072,1.058,328.604
TOI-1732 b,TOI-1732,Transit,2026,4.11923678339,2.49549787,6.78,657.79,4201.93,0.632571,0.613891,74.7599
TOI-5605 b,TOI-5605,Transit,2026,5.91340454843,2.52611303,6.92,669.0,4583.79,0.736044,0.68,95.0735
TOI-1756 b,TOI-1756,Transit,2026,2.78301736297,1.94225664,4.43,696.39,3891.86,0.562607,0.556454,86.7159
TOI-5630 b,TOI-5630,Transit,2026,3.22118452536,2.37117553,6.22,1541.0,5385.64,0.933361,0.934,134.047
TIC 206466666 b,TIC 206466666,Transit,2026,9.10486865159,2.14817673,5.26,,4620.3,0.667193,0.76,127.837
TOI-198 b,TOI-198,Transit,2023,10.215213,1.36,3.17,456.0,3801.0,0.418,0.417,23.7262
KMT-2024-BLG-2005L b,KMT-2024-BLG-2005L,Microlensing,2026,,8.18,50.85254512,,,,0.12,7720.0
TOI-1839 b,TOI-1839,Transit,2026,1.42378440907,2.21895097,5.56,1405.35,5315.91,0.848099,0.934,116.086
TOI-5926 b,TOI-5926,Transit,2026,3.81122794237,7.56807148,44.6,987.0,5388.92,0.890046,0.946,275.103
TIC 290487717 b,TIC 290487717,Transit,2026,3.400818229,6.63777941,35.7,,5328.97,0.943767,0.92,395.574
TOI-672 b,TOI-672,Transit,2023,3.633581,5.31,50.9,699.5,3810.0,0.54,0.54,66.9071
TOI-2071 b,TOI-2071,Transit,2026,5.67395386982,2.56484195,7.1,1029.33,5755.41,1.00286,1.063,231.311
TOI-4156 c,TOI-4156,Transit,2026,12.82282706375,2.92303762,8.87,809.32,5971.64,1.03963,1.1,213.719
TIC 356227008 b,TIC 356227008,Transit,2026,2.96147448702,2.39024009,6.3,,5731.86,0.959792,1.02,387.609
TOI-2518 b,TOI-2518,Transit,2026,6.89797425216,2.26838675,5.77,1095.0,5751.2,0.993374,1.11,160.825
TOI-6393 b,TOI-6393,Transit,2026,9.53176110329,2.75958542,8.04,696.0,5008.2,0.766023,0.835,186.229
EPIC 220674823 b,EPIC 220674823,Transit,2016,0.57130782,1.606,7.54,2324.0,5578.0,0.99,0.913,244.59
EPIC 220674823 c,EPIC 220674823,Transit,2016,13.340603,2.712,7.9,838.0,5578.0,0.99,0.913,244.59
TOI-2654 b,TOI-2654,Transit,2026,2.96760425926,7.94454164,48.4,819.0,4594.08,0.756095,0.69,248.964
TOI-6699 b,TOI-6699,Transit,2026,5.32005926761,2.32645266,6.02,976.0,4705.1,0.75309,0.75,85.8463
TOI-1839 c,TOI-1839,Transit,2026,4.02393854207,2.40867246,6.39,,5315.91,0.848099,0.934,116.086
K2-111 c,K2-111,Radial Velocity,2020,15.6748,3.34,11.1,923.0,5775.0,1.25,0.84,200.394
TOI-4156 b,TOI-4156,Transit,2026,4.46189034133,2.53823825,6.98,1289.0,5971.64,1.03963,1.1,213.719
TOI-7333 b,TOI-7333,Transit,2026,6.26449803661,2.09469416,5.04,755.0,4586.87,0.666066,0.721,157.217
rho CrB e,rho CrB,Radial Velocity,2023,12.904,1.75,3.71,1004.88,5817.0,1.3617,1.0,17.4671
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,Microlensing,2008,,3.58,12.49,,,,0.28,2160.0
K2-79 b,K2-79,Transit,2016,10.995039,4.15,5.9,1033.0,5897.0,1.269,1.06,256.011
K2-111 b,K2-111,Transit,2017,5.3518963,1.837,5.35,1293.0,5775.0,1.25,0.84,200.394
TOI-4363 b,TOI-4363,Transit,2026,2.11867592279,1.76689273,3.77,884.71,4278.45,0.69132,0.62,77.7751
HD 5388 b,HD 5388,Radial Velocity,2010,772.5,13.1,1017.0509024,316.59,6297.0,1.91,1.21,53.0661
Kepler-79 b,Kepler-79,Transit,2012,13.48451,3.51,7.6,929.0,6389.0,1.316,1.244,1020.72
Kepler-79 c,Kepler-79,Transit,2012,27.4026,3.76,4.6,734.0,6389.0,1.316,1.244,1020.72
HD 16760 b,HD 16760,Radial Velocity,2009,466.08,12.1,6833.3107505,226.14,5518.0,0.835,0.93,50.17561
TOI-3457 b,TOI-3457,Transit,2026,32.600268,10.64,797.74930157,824.2,6300.0,1.474,1.04,370.666
TOI-6884 b,TOI-6884,Transit,2026,4.808264,10.39072511,8365.24367224,1652.0,6330.0,1.84,1.41,562.376
TOI-4602.01,TOI-4602,Transit,2024,3.9812999,2.45,5.53,1344.0,5966.0,1.08,0.9,63.0637
TOI-791 b,TOI-791,Transit,2026,139.29931,11.13051784,9.5,434.3,6294.0,1.474,1.28,341.221
eps Eri b,eps Eri,Radial Velocity,2000,2680.0,13.8,317.828407,112.26,5020.38,0.759106,0.82,3.2026
TOI-791 c,TOI-791,Transit,2026,232.0157,12.94637271,18.6,362.8,6294.0,1.474,1.28,341.221
HD 190360 b,HD 190360,Radial Velocity,2003,2887.5,13.5,537.0,150.0,5560.0,1.14,0.996,16.0069
HD 190360 c,HD 190360,Radial Velocity,2005,17.11625,5.53,26.2,794.55,5560.0,1.14,0.996,16.0069
HD 190360 d,HD 190360,Radial Velocity,2026,88.69,3.48,11.9,459.21,5560.0,1.14,0.996,16.0069
